2023-04-25 16:52:13.525545, 2023-04-25 16:52:13.740984
2023-04-25 16:52:13.841236, 2023-04-25 16:52:14.054663
2023-04-25 16:52:14.155540, 2023-04-25 16:52:14.398671
2023-04-25 16:52:14.498956, 2023-04-25 16:52:14.703242
2023-04-25 16:52:16.378332, 2023-04-25 16:52:16.528494
2023-04-25 16:52:16.628985, 2023-04-25 16:52:16.756980
2023-04-25 16:52:16.857353, 2023-04-25 16:52:16.982599
2023-04-25 16:52:17.083043, 2023-04-25 16:52:17.213887
2023-04-25 16:52:17.314244, 2023-04-25 16:52:17.470299
2023-04-25 16:52:17.570731, 2023-04-25 16:52:17.698261
2023-04-25 16:52:17.799085, 2023-04-25 16:52:17.930770
2023-04-25 16:52:18.031061, 2023-04-25 16:52:18.151722
2023-04-25 16:52:18.252214, 2023-04-25 16:52:18.477504
2023-04-25 16:52:18.577857, 2023-04-25 16:52:18.785451
2023-04-25 16:52:18.886178, 2023-04-25 16:52:19.125054
2023-04-25 16:52:19.225364, 2023-04-25 16:52:19.486430
2023-04-25 16:52:19.586654, 2023-04-25 16:52:19.783076
2023-04-25 16:52:19.883416, 2023-04-25 16:52:20.151876
2023-04-25 16:52:20.252215, 2023-04-25 16:52:20.437646
2023-04-25 16:52:20.537994, 2023-04-25 16:52:20.745667
2023-04-25 16:52:20.846033, 2023-04-25 16:52:21.092610
2023-04-25 16:52:21.192942, 2023-04-25 16:52:21.459158
2023-04-25 16:52:21.559974, 2023-04-25 16:52:21.774342
2023-04-25 16:52:21.874774, 2023-04-25 16:52:22.073853
2023-04-25 16:52:22.174196, 2023-04-25 16:52:22.377675
2023-04-25 16:52:22.478030, 2023-04-25 16:52:22.681936
2023-04-25 16:52:22.782135, 2023-04-25 16:52:23.032928
2023-04-25 16:52:23.133232, 2023-04-25 16:52:23.336916
2023-04-25 16:52:23.437176, 2023-04-25 16:52:23.637068
2023-04-25 16:52:23.737301, 2023-04-25 16:52:23.995976
2023-04-25 16:52:24.096334, 2023-04-25 16:52:24.304571
2023-04-25 16:52:24.405083, 2023-04-25 16:52:24.622776
2023-04-25 16:52:24.723104, 2023-04-25 16:52:24.941358
2023-04-25 16:52:25.042135, 2023-04-25 16:52:25.256715
2023-04-25 16:52:25.357028, 2023-04-25 16:52:25.613627
2023-04-25 16:52:25.713995, 2023-04-25 16:52:25.936401
2023-04-25 16:52:26.036740, 2023-04-25 16:52:26.299006
2023-04-25 16:52:26.399268, 2023-04-25 16:52:26.613584
2023-04-25 16:52:26.714020, 2023-04-25 16:52:26.916447
2023-04-25 16:52:27.017397, 2023-04-25 16:52:27.215057
2023-04-25 16:52:27.315489, 2023-04-25 16:52:27.515268
2023-04-25 16:52:27.615515, 2023-04-25 16:52:27.895332
2023-04-25 16:52:27.995681, 2023-04-25 16:52:28.207179
2023-04-25 16:52:28.307497, 2023-04-25 16:52:28.504436
2023-04-25 16:52:28.604885, 2023-04-25 16:52:28.849689
2023-04-25 16:52:28.950403, 2023-04-25 16:52:29.158282
2023-04-25 16:52:29.258666, 2023-04-25 16:52:29.473101
2023-04-25 16:52:29.573447, 2023-04-25 16:52:29.771480
2023-04-25 16:52:29.871638, 2023-04-25 16:52:30.133009
2023-04-25 16:52:30.233227, 2023-04-25 16:52:30.444352
2023-04-25 16:52:30.544751, 2023-04-25 16:52:30.743332
2023-04-25 16:52:30.843669, 2023-04-25 16:52:31.043851
2023-04-25 16:52:31.144170, 2023-04-25 16:52:31.362432
2023-04-25 16:52:31.463443, 2023-04-25 16:52:31.701432
2023-04-25 16:52:31.801863, 2023-04-25 16:52:31.989068
2023-04-25 16:52:32.089376, 2023-04-25 16:52:32.288344
2023-04-25 16:52:32.388623, 2023-04-25 16:52:32.608695
2023-04-25 16:52:32.709017, 2023-04-25 16:52:32.936425
2023-04-25 16:52:33.036763, 2023-04-25 16:52:33.266526
2023-04-25 16:52:33.366882, 2023-04-25 16:52:33.644396
2023-04-25 16:52:33.744653, 2023-04-25 16:52:33.897764
2023-04-25 16:52:33.998972, 2023-04-25 16:52:34.241353
